S		11012	2020	EJECUCIONDEGASTOS
D	2.1.03.98.06	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	49200000.00	0.00	49200000.00	0.00	49200000.00	0.00	0.00	0.00	49200000.00
D	2.1.03.98.07	1	00	20	036	001	7016	0.00	0.00	0.00	110000006807700	0.00	100000000.00	0.00	100000000.00	0.00	100000000.00	0.00	0.00	0.00	100000000.00
D	2.1.03.98.98	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	18439726.00	0.00	18439726.00	0.00	18439726.00	0.00	0.00	0.00	18439726.00
D	2.2.01.01.98	1	00	20	036	001	7016	0.00	0.00	0.00	110000006807700	0.00	96533398.00	0.00	96533398.00	0.00	96533398.00	0.00	0.00	0.00	96533398.00
D	2.2.01.93	1	00	20	024	021	7016	0.00	0.00	0.00	110000006807700	0.00	29476800.00	0.00	29476800.00	0.00	0.00	0.00	0.00	0.00	29476800.00
D	2.2.01.98.07	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	556186.00	0.00	556186.00	0.00	556186.00	0.00	0.00	0.00	556186.00
D	2.2.01.98.98	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	13198528.00	0.00	13198528.00	0.00	13198528.00	0.00	0.00	0.00	13198528.00
D	2.2.01.98.98	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	10601472.00	0.00	10601472.00	0.00	10601472.00	0.00	0.00	0.00	10601472.00
D	2.2.01.98.98	1	00	20	036	022	7016	0.00	0.00	0.00	110000006807700	0.00	360126000.00	0.00	360126000.00	0.00	360126000.00	0.00	0.00	0.00	360126000.00
D	2.2.01.98.98	1	00	20	036	024	7016	0.00	0.00	0.00	110000006807700	0.00	135136583.00	0.00	135136583.00	0.00	135136583.00	0.00	0.00	0.00	135136583.00
D	2.2.02.01.01	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	1003506874.31	0.00	1003506874.31	0.00	936332738.31	0.00	0.00	0.00	1003506874.31
D	2.2.02.01.01	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	401061119.00	0.00	401061119.00	0.00	401061119.00	0.00	0.00	0.00	401061119.00
D	2.2.02.01.98	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	350107133.00	0.00	350107133.00	0.00	300180007.00	0.00	0.00	0.00	350107133.00
D	2.2.02.01.98	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	103827148.00	0.00	103827148.00	0.00	103827148.00	0.00	0.00	0.00	103827148.00
D	2.2.02.05.98	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	592410041.50	0.00	592410041.50	0.00	189584557.50	0.00	0.00	0.00	592410041.50
D	2.2.02.05.98	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	125901723.00	0.00	125901723.00	0.00	67641687.00	0.00	0.00	0.00	125901723.00
